Date,Open,High,Low,Close,Volume,Adj Close
2015-10-09,50.439999,50.439999,50.389999,50.389999,1700,50.007074
2015-10-08,50.439999,50.450001,50.41,50.439999,1400,50.056693
2015-10-07,50.400002,50.400002,50.380001,50.380001,500,49.997152
2015-10-06,50.435001,50.435001,50.435001,50.435001,300,50.051734
2015-10-05,50.259998,50.259998,50.259998,50.259998,200,49.878061
2015-10-02,50.43,50.43,50.25,50.25,900,49.868138
2015-10-01,50.259998,50.259998,50.189999,50.199001,2300,49.817527
2015-09-30,50.153999,50.279999,50.153999,50.279999,1100,49.897909
2015-09-29,50.27,50.27,50.130001,50.130001,6800,49.749051
2015-09-28,50.279999,50.279999,50.25,50.259998,4300,49.878061
2015-09-25,50.07,50.200001,50.066002,50.189999,4500,49.808593
2015-09-24,50.220001,50.240002,50.18,50.240002,30600,49.858216
2015-09-23,50.169998,50.290001,50.169998,50.18,43200,49.798671
2015-09-22,50.34,50.369999,50.259998,50.259998,4200,49.751033
2015-09-21,50.244999,50.32,50.243999,50.32,3100,49.810427
2015-09-18,50.369999,50.400002,50.369999,50.400002,2100,49.889618
2015-09-17,50.439999,50.450001,50.439999,50.450001,900,49.939111
2015-09-16,50.330002,50.330002,50.330002,50.330002,000,49.820328
2015-09-15,50.330002,50.330002,50.330002,50.330002,000,49.820328
2015-09-14,50.330002,50.330002,50.330002,50.330002,000,49.820328
2015-09-11,50.34,50.34,50.330002,50.330002,1300,49.820328
2015-09-10,50.299999,50.299999,50.299999,50.299999,100,49.790629
2015-09-09,50.330002,50.360001,50.330002,50.360001,300,49.850022
2015-09-08,50.349998,50.349998,50.349998,50.349998,000,49.840122
2015-09-04,50.349998,50.349998,50.349998,50.349998,400,49.840122
2015-09-03,50.365002,50.365002,50.365002,50.365002,100,49.854973
2015-09-02,50.27,50.400002,50.27,50.360001,2200,49.850022
2015-09-01,50.700001,50.700001,50.27,50.389999,900,49.879717
2015-08-31,50.09,50.279999,50.09,50.279999,1800,49.770831
2015-08-28,49.689999,50.009998,49.689999,49.849998,4000,49.345185
2015-08-27,50.32,50.32,50.049999,50.049999,500,49.54316
2015-08-26,50.57,50.57,50.110001,50.110001,200,49.602554
2015-08-25,49.832001,50.07,49.832001,50.07,2700,49.562958
2015-08-24,50.450001,50.48,50.41,50.48,1400,49.968806
2015-08-21,50.450001,50.450001,50.41,50.41,900,49.899515
2015-08-20,50.48,50.48,50.450001,50.479,9400,49.841114
2015-08-19,50.466,50.466,50.466,50.466,200,49.828278
2015-08-18,50.529999,50.529999,50.490002,50.490002,500,49.851977
2015-08-17,50.459999,50.459999,50.459999,50.459999,000,49.822353
2015-08-14,50.459999,50.459999,50.459999,50.459999,000,49.822353
2015-08-13,50.490002,50.490002,50.459999,50.459999,300,49.822353
2015-08-12,50.599998,50.599998,50.599998,50.599998,200,49.960583
2015-08-11,50.369999,50.369999,50.369999,50.369999,000,49.73349
2015-08-10,50.369999,50.369999,50.369999,50.369999,400,49.73349
