Date,Open,High,Low,Close,Volume,Adj Close
2015-10-09,41.049999,41.049999,41.049999,41.049999,000,40.645321
2015-10-08,41.049999,41.049999,41.049999,41.049999,000,40.645321
2015-10-07,41.049999,41.049999,41.049999,41.049999,000,40.645321
2015-10-06,41.049999,41.049999,41.049999,41.049999,000,40.645321
2015-10-05,41.049999,41.049999,41.049999,41.049999,000,40.645321
2015-10-02,40.91,41.060001,40.91,41.049999,2400,40.645321
2015-10-01,40.349998,40.349998,40.349998,40.349998,000,39.95222
2015-09-30,40.349998,40.349998,40.349998,40.349998,1000,39.95222
2015-09-29,40.82,40.82,40.82,40.82,000,40.417588
2015-09-28,41.349998,41.349998,40.810001,40.82,3900,40.417588
2015-09-25,40.50,40.50,40.50,40.50,900,40.100743
2015-09-24,40.389999,40.389999,40.389999,40.389999,000,39.991827
2015-09-23,40.389999,40.389999,40.389999,40.389999,100,39.991827
2015-09-22,41.110001,41.110001,41.110001,41.110001,100,40.551258
2015-09-21,41.169998,41.18,41.169998,41.18,1200,40.620306
2015-09-18,41.139999,41.139999,41.139999,41.139999,000,40.580849
2015-09-17,41.139999,41.139999,41.139999,41.139999,000,40.580849
2015-09-16,41.139999,41.139999,41.139999,41.139999,000,40.580849
2015-09-15,41.130001,41.77,40.970001,41.139999,3100,40.580849
2015-09-14,41.09,41.09,41.09,41.09,100,40.531529
2015-09-11,41.09,41.09,41.09,41.09,000,40.531529
2015-09-10,41.09,41.09,41.09,41.09,000,40.531529
2015-09-09,41.09,41.09,41.09,41.09,000,40.531529
2015-09-08,41.52,41.52,40.939999,41.09,3600,40.531529
2015-09-04,41.50,41.50,41.50,41.50,000,40.935957
2015-09-03,41.50,41.50,41.50,41.50,000,40.935957
2015-09-02,41.50,41.50,41.50,41.50,000,40.935957
2015-09-01,41.50,41.50,41.50,41.50,000,40.935957
2015-08-31,41.50,41.50,41.50,41.50,500,40.935957
2015-08-28,41.509998,41.509998,41.509998,41.509998,000,40.945819
2015-08-27,41.509998,41.509998,41.509998,41.509998,000,40.945819
2015-08-26,41.509998,41.509998,41.509998,41.509998,000,40.945819
2015-08-25,41.509998,41.509998,41.509998,41.509998,000,40.945819
2015-08-24,42.169998,42.169998,41.509998,41.509998,1200,40.945819
2015-08-21,42.009998,42.009998,42.009998,42.009998,000,41.439023
2015-08-20,42.009998,42.009998,42.009998,42.009998,100,41.28613
2015-08-19,42.060001,42.060001,41.900002,41.900002,900,41.178028
2015-08-18,42.293999,42.293999,42.293999,42.293999,000,41.565236
2015-08-17,42.293999,42.293999,42.293999,42.293999,000,41.565236
2015-08-14,42.293999,42.293999,42.293999,42.293999,000,41.565236
2015-08-13,42.293999,42.293999,42.293999,42.293999,000,41.565236
2015-08-12,42.293999,42.439999,42.293999,42.293999,500,41.565236
2015-08-11,42.41,42.41,42.41,42.41,000,41.679239
2015-08-10,42.41,42.41,42.41,42.41,000,41.679239
2015-08-07,42.290001,42.41,42.290001,42.41,900,41.679239
2015-08-06,42.459999,42.459999,42.00,42.00,200,41.276304
2015-08-05,42.66,42.66,42.66,42.66,000,41.924931
2015-08-04,42.66,42.66,42.66,42.66,000,41.924931
2015-08-03,42.66,42.66,42.66,42.66,500,41.924931
2015-07-31,43.040001,43.040001,43.009998,43.009998,500,42.268899
2015-07-30,43.240002,43.240002,43.240002,43.240002,000,42.494939
2015-07-29,43.240002,43.240002,43.240002,43.240002,000,42.494939
2015-07-28,43.240002,43.240002,43.240002,43.240002,000,42.494939
2015-07-27,43.240002,43.240002,43.240002,43.240002,000,42.494939
2015-07-24,43.240002,43.240002,43.240002,43.240002,000,42.494939
2015-07-23,43.240002,43.240002,43.240002,43.240002,000,42.494939
2015-07-22,43.240002,43.240002,43.240002,43.240002,000,42.494939
2015-07-21,43.240002,43.240002,43.240002,43.240002,000,42.494939
2015-07-20,43.240002,43.240002,43.009998,43.240002,1200,42.326886
2015-07-17,43.459999,43.459999,43.459999,43.459999,000,42.542237
2015-07-16,43.459999,43.459999,43.459999,43.459999,000,42.542237
2015-07-15,43.490002,43.490002,43.459999,43.459999,500,42.542237
2015-07-14,43.630001,43.630001,43.630001,43.630001,000,42.708649
2015-07-13,43.869999,43.91,43.529999,43.630001,2600,42.708649
2015-07-10,43.650002,43.650002,43.650002,43.650002,000,42.728227
2015-07-09,43.650002,43.650002,43.650002,43.650002,000,42.728227
2015-07-08,43.650002,43.650002,43.650002,43.650002,000,42.728227
2015-07-07,43.650002,43.650002,43.650002,43.650002,000,42.728227
2015-07-06,43.650002,43.650002,43.650002,43.650002,000,42.728227
2015-07-02,43.650002,43.650002,43.650002,43.650002,000,42.728227
2015-07-01,43.650002,43.650002,43.650002,43.650002,000,42.728227
2015-06-30,43.650002,43.650002,43.650002,43.650002,6600,42.728227
2015-06-29,43.849998,43.849998,43.849998,43.849998,000,42.924001
2015-06-26,43.849998,43.849998,43.849998,43.849998,000,42.924001
2015-06-25,43.849998,43.849998,43.849998,43.849998,000,42.924001
2015-06-24,43.849998,43.849998,43.849998,43.849998,000,42.924001
2015-06-23,43.849998,43.849998,43.849998,43.849998,000,42.753676
2015-06-22,43.849998,43.849998,43.849998,43.849998,000,42.753676
2015-06-19,43.849998,43.849998,43.849998,43.849998,000,42.753676
2015-06-18,43.849998,43.849998,43.849998,43.849998,000,42.753676
2015-06-17,43.849998,43.849998,43.849998,43.849998,000,42.753676
2015-06-16,43.849998,43.849998,43.849998,43.849998,000,42.753676
2015-06-15,43.849998,43.849998,43.849998,43.849998,000,42.753676
2015-06-12,44.159,44.16,43.830002,43.849998,3300,42.753676
2015-06-11,44.060001,44.060001,44.060001,44.060001,000,42.958429
2015-06-10,44.060001,44.060001,44.060001,44.060001,000,42.958429
2015-06-09,44.060001,44.060001,44.060001,44.060001,000,42.958429
2015-06-08,44.060001,44.060001,44.060001,44.060001,000,42.958429
2015-06-05,44.060001,44.060001,44.060001,44.060001,000,42.958429
2015-06-04,44.060001,44.060001,44.060001,44.060001,100,42.958429
2015-06-03,44.169998,44.18,43.900002,44.18,1500,43.075428
2015-06-02,45.93,45.93,45.93,45.93,000,44.781675
2015-06-01,45.93,45.93,45.93,45.93,000,44.781675
2015-05-29,45.93,45.93,45.93,45.93,000,44.781675
2015-05-28,45.93,45.93,45.93,45.93,000,44.781675
2015-05-27,45.93,45.93,45.93,45.93,000,44.781675
2015-05-26,45.93,45.93,45.93,45.93,000,44.781675
2015-05-22,45.93,45.93,45.93,45.93,000,44.781675
2015-05-21,45.93,45.93,45.93,45.93,000,44.781675
2015-05-20,45.93,45.93,45.93,45.93,000,44.586675
2015-05-19,45.93,45.93,45.93,45.93,000,44.586675
2015-05-18,45.93,45.93,45.93,45.93,000,44.586675
